__filename__,is_fake,review
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_hyatt_18.txt,FAKE.DECEPTIVE,basically caters guest want feel like staying nice hotel soon enter come make big deal fact bedsheets undergo special simple washing machine good sort thing appeal folk enjoy picky narcissistic identify trait hotel even offer free essential feature business traveler like obviously intended guess
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_hyatt_19.txt,FAKE.DECEPTIVE,recently stayed regency although stayed variety time business experience time particularly right checked day left felt like constantly around unfriendly people want work room dirty whole time even though maid came every trying sleep night loud next visit staying hyatt
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_hyatt_2.txt,FAKE.DECEPTIVE,wife went enjoy weekend stayed ruined family holiday first diamond platinum need reserve room atleast day pay extra welcome credit give credit used rest talked manager said use next management hotel full cheap minded know hotel let use regency asked u pay using beware want enjoy weekend regency last place consider thanks
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_hyatt_20.txt,FAKE.DECEPTIVE,ole room usually intended even worst case allergen got one first thing wife sneeze four upon setting channel scanning reception came fuzzy interattive ethernet feature lost confusion work provided u first pool bad maid seemed come go intercommunicative knock knock let right started one fluorescent bulb ceiling dimmer others crib mention hotel oh
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_hyatt_3.txt,FAKE.DECEPTIVE,whilst doubt good location hotel fall short notably although lobby corridor floor well room dust lined carpeted floor room bed emitted unpleasant odor sheet changed furnishing nice various blemish upon close bathroom relatively exception view nice particular service relatively food restaurant average cleanliness time glass waiter promptly apologized returned new glass still inexcusable advertised high class make mistake staying
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_hyatt_4.txt,FAKE.DECEPTIVE,wife stayed regency couple week ago defiantly go customer service horrible well apparent worker want arrived hotel told u room still cleaned wait almost hour gave u got room bed even properly cafe always crowded people take two hour get ended going home two day
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_hyatt_5.txt,FAKE.DECEPTIVE,hotel full lobby full crowd night bar way people stumbling hotel hour yelling making lot staff little aware noise level booked room threatened make people lobby nothing asked water view got city people front desk accomodating horrible
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_hyatt_6.txt,FAKE.DECEPTIVE,decided spend little extra stay hotel visiting son make mistake room smaller appear web place stayed best western air conditioner super loud wall paper people next room must party despite three call front desk security failed stop also thought front desk staff usually staff polite try people particularly personable seemed interruption work rather reason positive hotel location make negative save money stay somewhere
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_hyatt_7.txt,FAKE.DECEPTIVE,expected bit stayed appalled condition room stayed linen toilet paper roll nearly empty spare lock door service left chocolate pillow think took piece already nearly empty toilet leaving would stay traveler
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_hyatt_8.txt,FAKE.DECEPTIVE,recently stayed regency boy hotel look nice outside smell river smell bad one night almost made difficult sleep even think bathroom room looked like cleaned month stain towards end stay saw mouse ground floor could imagine critter may lurking
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_hyatt_9.txt,FAKE.DECEPTIVE,recently stayed downtown three day experienced worst service made reservation upon arrival room already took u nearly two hour actually get room given wrong entered sheet stained seemed cherry going assume night town bummed money three homeless men outside arriving room hoping nice hot found note door note explaining hot early next morning awoken housekeeping dnd sign decided wake go come find car broken parking filed police report police asked manager video unfortunately u surveillance memory record needless say left early next day never return dreadful hotel ever
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_omni_1.txt,FAKE.DECEPTIVE,really looking forward nice relaxing stay end long unfortunately moment arrived staff belligerent extremely lost reservation refused give u rate booked gone different hotel right hindsight finally got checked made wait needlessly minute decided go tiny kind walked way suit internet access really never stay save headache book somewhere
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_omni_10.txt,FAKE.DECEPTIVE,latest business wife recently stayed omni hotel one deluxe think speak fully satisfied hotel advertises room resemble one see service certainly one plan stay expect service go beyond fresh towel bathroom check first room seemed need new filter first turned air coming seemed second fitness center open people like exercise certainly especially considering take much fitness center available around clock well similar would recommend one looking luxury
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_omni_11.txt,FAKE.DECEPTIVE,enjoy stay omni man front desk extremely problem reservation gave family lot secondly finally got reservation sorted air conditioning unit room would go considering paid well per night romance package standard heading back omni hotel time
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_omni_12.txt,FAKE.DECEPTIVE,never looking forward sightseeing business company arranged stay omni hotel located center magnificent arrived hotel gave pleased put luggage inquired told room ready yet hour tried lose temper pleasantly asked could another told convention going hotel every room would company account stayed somewhere pay service employee behind counter flippantly told take seat went back talking picked luggage plopped cushy chair leg front left side picked luggage moved another two hour passed given walked room first thing smelled cigarette mad explicitly asked feel like going back downstairs dealing idiot behind counter tried long tipped bellboy slammed door thought maybe could use air conditioning freshen went turn tired went thinking never stay hotel
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_omni_13.txt,FAKE.DECEPTIVE,hotel one hotel heart city traffic service want wait room half hour place throughout whole bed made bathroom never hotel help looking nice place dine fun place give info activity going hotel listed top worst hotel waste time money staying omni
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_omni_14.txt,FAKE.DECEPTIVE,staying omni honestly say take time book ahead next visit thrilled see beautiful hotel first seemed like would nice outside hotel room requested obviously smoked could still smell stale smoke told entire hotel supposed hallway smelled like cigarette top room service brought u wrong checked saw still tried chage u even sent would also point avenue bad spot hotel claim high right outside hotel drug dealer even go gas station scared leave pool closed first night convention hotel thus keeping u using hot tub looking forward price room would say place definite learned lesson check room agree stay next place get star
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_omni_15.txt,FAKE.DECEPTIVE,staying omni hotel nothing obviously spends much money marketing convince people luxurious enough actually making hotel hotel room devoid calling front took three hour two call finally get fresh towel top went connect internet wifi signal weak forced go hall connect exorbitant price charged one night corner could stayed week holiday wish
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_omni_16.txt,FAKE.DECEPTIVE,first get room lower garbage pick make ton noise wake bother going breakfast time restaurant open finally breakfast arrived cold nothing like congealed egg start fitness center towel cup also hot many people sweated much congealed really entire three day visit like tried room service service slow food warm high speed internet high speed would connect furniture run pool towel always price would expect better service better maintained
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_omni_17.txt,FAKE.DECEPTIVE,horrible experience stayed hotel last first plasma tv room broken staff said room particularly apologetic supposedly tell people smoked room indoor swimming pool closed due high chlorine really looking forward using supposed maid knocking asked would thought quite ever stay place
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_omni_18.txt,FAKE.DECEPTIVE,last booked omni hotel weekend stay took package wait check intolerably letting people check allergic sure fur dander got spread room insisted escorting every time came like going break another room anytime room watching like asking needed know time anyone think went full screaming went could hear television next room even let smoke privacy room relieve threatened throw gave hundred hard earned go probably dog went restaurant given already paying arm leg food stay waste
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_omni_19.txt,FAKE.DECEPTIVE,boyfriend checked room omni irritated see bed looked kid jumping first glass bathroom lipstick smear saw roach behind given hotel night stay decided deal ordered munchies chip dip smelled coming back convenience store beer fresh able enjoy would recommend place
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_omni_2.txt,FAKE.DECEPTIVE,recently staying omni waste room typical standard want pay unreasonable amount one premier service staff nothing rave idea service waiting lobby minute waiting anybody help carry heavy luggage sorry say short think money would better spent staying
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_omni_20.txt,FAKE.DECEPTIVE,recently stayed omni hotel arrived room two hour later finally entered saw brought cot requested asked never brought mattress like sharing even work terribly hot next morning ate continental breakfast low quality burnt flavorless would recommend hotel
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_omni_3.txt,FAKE.DECEPTIVE,idea considered four star omni age room dingy plain worn say room switch original room terrible musty almost like permeated first room brought tear staff seemed rather indifferent finally agreed switch u another new one clearly past housekeeping almost call back day trip empty trash forget leave towel one kind money spent weekend expecting least little luxury special received neither returning omni
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_omni_4.txt,FAKE.DECEPTIVE,hotel pretty advertise first really difficult get located town fail mention traffic finally make hotel wait like minute front desk take care arrived one person desk people checking thought wait time make matter need internet connection day technical problem internet working two hour later managed get connection still hotel might look nice service meet disappointed never stay go back rating would give star
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_omni_5.txt,FAKE.DECEPTIVE,wife stayed omni hotel customer training nearby ended staying night service awful first coming mildewy smell fortunate enough bring potpourri spray u continental breakfast morning terrible egg runny coffee hot make matter even room service attendant get room middle wife back exploring simply unacceptable
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_omni_6.txt,FAKE.DECEPTIVE,stay family stayed weekend staff rude acted like bothering room looked nice photograph got room looked like dusted overall bad service worth
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_omni_7.txt,FAKE.DECEPTIVE,never stay lured picture showing fabulous instead arrived find cheap furniture smelled old called front desk see another room put hold five minute one came back ended going front desk ignored given assistance interrupted front desk clerk seemed personal clerk apologize looked attitude requested another room mine smelled like old informed room available would send housekeeping sprayed febreeze couch tried relax turning tv sat bed saw something scurry checked corner mattress found packed bag left get refund room went across town marriott much better
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_omni_8.txt,FAKE.DECEPTIVE,would never stay hotel call even provide basic amenity would comfortable staying bathroom cleaned properly sheet
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_omni_9.txt,FAKE.DECEPTIVE,extremely disappointed stay omni hot summer day turned shower drip hot water came called complain assured someone would room fix shower show use felt person spoke rude accepting talking waiting minute bell hop came show use service could get shower work either apologized problem expected tip complained give nobody came told could switch different pack belonging move another shower work view city first looking brick plus party next room loud kept complained hotel staff told vip could anything hotel overpriced stay go omni stayed night motel better
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_homewood_1.txt,FAKE.DECEPTIVE,stay suite downtown without doubt one worst hotel experience week long although reservation made month suite resulting stay another hotel first room disappointed cleanliness limitation barely large enough move utensil cook pool open limited bothered bringing night kept awake noise coming adjacent room traffic overall experience stay overpriced book ever
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_homewood_10.txt,FAKE.DECEPTIVE,husband sorely disappointed requested non smoking right hit stinch stale cigarette opened front desk responsive need finally get moved new water pressure shower hardly enough get shampoo hair bed disappointed workout small decided swim lap got pool look like maintained needless say make mistake staying homewood suite
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_homewood_11.txt,FAKE.DECEPTIVE,wife californian met student university celebrate th decided travel back windy city revisit place frequented first falling came knew wanted suite little else wanted revisit city intend spend much time spend much time researching big stay suite could took full two hour prepare even though booked month wife found dead cockroach staff rude chocolate included romance package could cost hotel cleaning staff failed show front desk offered apology little suffice checked never seen truly stay
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_homewood_12.txt,FAKE.DECEPTIVE,stayed homewood suite downtown last extremely disappointed breakfast buffet minimal seem frequently came downstairs minute end breakfast period find half food option completely milk provided coffee cereal kept would better bringing layout room extremely move furniture around able watch move back could make dinner comfortably use room could barely close door bedroom past corner would expect hotel
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_homewood_13.txt,FAKE.DECEPTIVE,stayed husband suite wanted something nice anniversary thought solid name brand expected pleasant unfortunately staff rude took lobby smelled musky room like hotel stayed carpeting atrocious color room smelled smoke though advertised long brown hair grossed call rude staff ask linen changed gave u huge attitude even get started poorly nice anniversary went totally awry due crummy hotel could give
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_homewood_14.txt,FAKE.DECEPTIVE,stay would certainly expected especially due price paid room way hotel upon arriving hotel found one receptionist working busy texting mobile phone check wait min checking made feel like inconveniencing finally got room non smoking reservation room stank smoke several visible cigarette burn comforter called reception confirm non smoking advised argue receptionist room min agreed switch room another one entered new found stank exhausted flight decided would sort reception bad curled went sleep awoke go bathroom around noticed leg covered red immediately rushed back bedroom back cover find bed teaming bed packed stuff checked however refund since contacted head office awaiting stay
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_homewood_15.txt,FAKE.DECEPTIVE,went homewood suite part famous got ta say worst hotel ever suite worst hotel face checked room room look like hotel built bad room looked bad wanted leave hotel also got check employee worked saw one employee rung bell ignored could hotel worst service supposed ignore one thing hate hotel logo look like actual looked like logo changed look like something baby could never go hotel even million year hotel never recommend anyone everything hotel
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_homewood_16.txt,FAKE.DECEPTIVE,really high hope homewood suite stayed business trip last considering price technically would expect something beyond typical bargain start good stuff bad everyone sure management intentionally hire rude people poisonous culture inside hotel grind otherwise decent people cynical bellboy scowled rough scowled tipped receptionist seemed flustered call supervisor check apparently much experience using turned would process decent hotel minute room better hot water sink shower one bulb dead light fixture complimentary mood tv sure espn logo bottom right corner screen burned stayed every top bed smelled called front desk least phone asked fresh person talked said right never gave woke next morning back pain bed firm left made way chilly hallway literally food even cereal tasted looking everyone dinning room appeared similar sight disappointed people sipping weak coffee prodding scrambled egg plastic fork sight becoming refugee camp expensive plain worst part thing next four
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_homewood_17.txt,FAKE.DECEPTIVE,whatever stay suite downtown made bed linen obviously clean even stain comforter housekeeping staff absolutely care good room twice even barest minimum effort seemed go even empty trash hoping save money cooking one broken eye stove greasy seemed better idea eat avoid unpleasant surprise lackluster hear good thing breakfast avoid place like know certainly never going
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_homewood_18.txt,FAKE.DECEPTIVE,vacation highlighted four day stay suite believed would best part discovered unfolding lovely room fifteenth voice emanating informed u pending fire alarm procedure anyone tenth floor instructed go wet towel place along bottom closed use elevator wait nervously waited twenty minute without communication voice decided exit via realizing late entered door behind continued travel backdrop music siren loud muffled rescued without physical yet emotionally choose hotel range ten floor
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_homewood_19.txt,FAKE.DECEPTIVE,place absolutely minute walked knew making reservation person counter would barely make eye contact acted like asking huge favor order check room requested room double told made requesting double bed point making got room totally decor carpet torn spot whole place smelled musty almost bathroom spot stain hesitate think true cleanliness fitness area one broken treadmill couple mismatched thanks definitely
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_homewood_2.txt,FAKE.DECEPTIVE,husband planned romantic getway past several month looking forward spending end summer however excitement soon turned disappointment frustration upon hotel quite charming walked door everything went gentleman checking u could find reservation quite impatient rude showed confirmation manager make accomondations u much discussion back towel room checked took least hour several phone call towel sent needless extremely tired wanted nothing take warm shower turn paid total cost would left check another
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_homewood_20.txt,FAKE.DECEPTIVE,recently stayed suite found lacking quality room nice well service lack complimentary service include wireless internet indoor grocery shopping service hot chocolate cider day long hour convenience however wireless internet spotty best really slow speed indoor pool far cold opinion cardio equipment left grocery shopping service although bit slow side finally coffee hot chocolate hour convenience shop cold overall poor rating hotel scale would give
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_homewood_3.txt,FAKE.DECEPTIVE,know hotel ever got high rating hotel fingerprint stain funky loud people hallway early time thing back furniture better skip stuff oh sure pay privilege sleeping saw couple bed took shower seemed wash back suite rather stay somewhere outside city save think happier
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_homewood_4.txt,FAKE.DECEPTIVE,oh got one worst place stay downtown went well enough checking went much left biggest problem huge turd kid guess maid rather busy day took break forgot price type thing everything else actual room noise bit used convention college age kid staying floor asked moved another get u another took nearly second room worked well risking staying plus pool really wish would mentioned looking forward beautiful place wonderful need work customer service reconsider staying suite
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_homewood_5.txt,FAKE.DECEPTIVE,business decided choose thought would relaxing hotel treat known woman front desk rolled eye asked complimentary apple cider told kind bad sign far away read without ashamed ask anything front desk room horribly decorated nothing ugly furniture pattern color say went relax pool get work pool overrun five rowdy parent would reported front shamed aforementioned apple cider thank left laptop would ruined water splashed tasted like something akin free breakfast tried made feel sick ate good thing experience leaving overpriced motel behind go
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_homewood_6.txt,FAKE.DECEPTIVE,worth unfortunate experience staying suite downtown stayed family wish would saved money went somewhere hotel think might throw bonus like complimentary addition price also pay per stayed motel parking would staff nice lady counter acted like helping interfering internet chat rude perhaps bad day doubt arrived key card go back downstairs get fixed interrupting precious free time actual room nice like kitchen appliance flat screen go vacation cook television get many pay wanted watch movie tried logging facebook say hello friend hotel internet access slow hardly worth get better connection offer complimentary dinner nothing write home better food food pretty choice traffic around hotel hotel definitely bunch street make getting room pretty say lot hotel wide variety price looking hotel say save money go somewhere better stay best western many hotel cost
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_homewood_7.txt,FAKE.DECEPTIVE,suite group hotel located downtown though close many visited extensive construction going along every morning awakened right sound jackhammering reserved basic though arrived well past room ready management apologized offer sort compensation suite quickly discovered hot water relocated another room offer compensation finally free welcome dinner reception wine food frazzled issue checking anything would tasted good staff suggested complementary grocery shopping though good idea since already took three hour finally deliver grocery suite bill far disappointed experience homewood understand problem may arise fact management nothing make u would suggest hotel friend visiting
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_homewood_8.txt,FAKE.DECEPTIVE,considering several hotel family finally homewood long weekend experience left much breakfast buffet consisted cold scrambled egg greasy linen one bed seemed told hotel staff asked woman rolled eye unprofessional would come back
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_homewood_9.txt,FAKE.DECEPTIVE,stayed three night recently downtown overall rate establishment person front desk took minute even find finally got desk person thrust keycard like happy rid get better got bed poorly found couple long blonde hair one room swear might even vague pet shower notable hard water stain shower bathroom sink small continuous carpet seem fresh even high traffic dirt also visited small area disappointed limited equipment poor floor even made definite trip indoor pool looked dipped water felt bit slimy good unfriendly cleanliness make hotel one would definitely recommend paired sky high room place earn repeat
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_knickerbocker_1.txt,FAKE.DECEPTIVE,stayed hotel last time visited lived college trip city involved sharing room one cheaper hotel away visit decided would treat nicer stay used booked room everything looked nice got price really expecting something far beyond maybe dressed carry right front desk clerk unnecessarily snooty checked hotel try make guest feel stayed cheap hotel front desk employee always friendly checked would give good tip best way get fun thing even want ask tip front desk want deal eye rolling important attitude got checked guess location convenient hotel used really thought part money spending nice hotel would pay pleasant customer service obviously afford stay already booked paid even customer service number one making money pretty high making paying customer feel unwelcome good way secure return doubt stay
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_knickerbocker_10.txt,FAKE.DECEPTIVE,stay contemplated poor quality experienc felt need document amenity service staff upon check reservation took minute manager make arraingments offer upgrade comp room service poor job cleaning room left wet towles bath used coffee filter left coffee pot clean sure sheet changed checked bell hop dropped laptop destroyed hard drive leaving scramble recover report spent day overall negative experience left wondering train thier staff proper way attend relunctant stay assured focused trainging staff
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_knickerbocker_11.txt,FAKE.DECEPTIVE,one better first arrived hotel tried get room key discovered fresh wait half hour someone ran get bad lobby looked slight finally got room found burnt light bulb unmade room ok size one person would probably get bit view window took away bad felt like owner hotel stopped maintenance took four hour finally come fix even get housekeeping entire stay recommend hotel anyone hopefully make get act
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_knickerbocker_12.txt,FAKE.DECEPTIVE,stay friend booked stay one weekend visiting friend though bit decided knickerbocker great room looked large flight delayed arrived hour designated check despite calling hotel advance notify arrived gave u hard time wait hour allowed concierge manager extremely rude made seem like huge inconvenience arriving top service thing seemed make fresh want stay third forced order avoid ridiculous cancellation hotel way much money service better staying motel
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_knickerbocker_13.txt,FAKE.DECEPTIVE,went stay millenium hotel rural midwest surprised price kind accepted assured visiting said check service seems get checked room seems couple hour lady come hotel turn cross checked went turn double booked full room well superior rather simply upgrade one u mistake asked one u would like argued option one u fork extra corner name decided split difference gave get new room minute helped get bed thrown bathroom garbage kleenex going check called called minute finally got hold told state said would someone waited minute lady come hell job switched wiped whole vaccuumed around switched told say two word stayed night checked never go ryan
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_knickerbocker_14.txt,FAKE.DECEPTIVE,walked millennium knickerbocker first thought good kind yellow like sunny ugly yellow would want wash pretty white room fairly descent although yellow theme seemed leak victorian feeling lobby turned modern feeling room would liked see less yellow maybe bit fancy feeling lobby
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_knickerbocker_15.txt,FAKE.DECEPTIVE,knickerbocker sound website reality catering offer pick better food half price dozen place room cleaner lingering unpleasant odor cleaner used aggravated called complain clerk blew room look small cozy book get realize tiny trying fit inside one make think sardine mention smelled like cleaning also found hair supposedly clean made wonder thorough housekeeping staff look like room comparatively get better price far better room
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_knickerbocker_16.txt,FAKE.DECEPTIVE,chose stay knickerbocker recent trip heard good review terrible service moment walked greeted like even room ready got even though got required allowed go even clean know hold shampoo soap worst part bug place disgusting place ever supposed one nicest price recommend staying stay
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_knickerbocker_17.txt,FAKE.DECEPTIVE,impressed stay millennium hotel checking two people ahead apparently take front desk agent minute guest issue room wrong room type room type nervous reservation sure superior corner room hotel tried compensate complimentary breakfast drink bar still annoying reserve room type also annoyed every little thing upcharge want want extra extra coffee bad enough get treatment airline ride hotel nickle dime annoying back would strongly recommend traveler beware
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_knickerbocker_18.txt,FAKE.DECEPTIVE,stayed millennium hotel one worst visit ever room ready right away wait hour finally made room found moldy shower dirty room service took hour half come room went pool crowded room sit experience definitely pleasant make matter even billed twice room husband luckily caught never coming back
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_knickerbocker_19.txt,FAKE.DECEPTIVE,amount money per night millennium one would least expect room working toilet sink dripped towel rough cheap called front desk ask maintenance sink staff hour anyone arrived fix bathroom arrive unable stop drip disappointed
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_knickerbocker_2.txt,FAKE.DECEPTIVE,one night stay must say loved never go back problem started parking yup even got little parking available area filled broken glass kid hanging looking upon first entrance hotel seemed nice changed got elevator go elevator made kind noise door slammed shut arm trying get bag hall smelled smoke carpet warn dirty room found one curtain would pull heater whistled called front desk ask assistance fresh pillow hung beginning terrible guest hall banging wall night maid started running vacuum seemed feel best way hitting vacuum wall could check soon called around found another hotel stay remainder
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_knickerbocker_20.txt,FAKE.DECEPTIVE,high hope booked stay knickerbocker hotel short week arrived known thing would expected host desk rude seemed put finally got checked arrived room found temperature room far air conditioner turned muggy day would nice enter cool turned air conditioner quite time room cooled since arrived early afternoon decided order room service restaurant ordered gooey triple decker grilled expecting best grilled cheese sandwich ever finally hour cold cheese far also come bowl tomato bisque soup needless say also quality way much pay meeting client stopped martini bar waitress rude seemed overwhelmed amount people needless say took forever get heard patron grumbling amount time took drink arrive finally got ordered french took drink immediately mouth far much pineapple juice making would think would made far evening finally went back room found temperature cold due air conditioner turning miserable night checked glad done knickerbocker
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_knickerbocker_3.txt,FAKE.DECEPTIVE,arrived shocked poor dangerous neighborhood situated hoping addition looked nothing like picture paint faded foul odor lobby staff speak waited minute front someone finally came said reservation long sure know aggravating finally got manager knew work computer properly brought got smelled like smoke carpet severely stained either wine walking room cockroach walked right across path like owned top seemed everyone staying hotel gangster gambler lady heard lot frighteningly loud love making argument ensuing even television could oh shower hot complained desk said fault would fixed next asked discount said refund could leave whenever
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_knickerbocker_4.txt,FAKE.DECEPTIVE,hotel certainly seems look hotel actually far even booking room online rather able reach representative upon calling contact general coming bad decision despite mistake wo nt make
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_knickerbocker_5.txt,FAKE.DECEPTIVE,superhigh bill wife decided take weekend getaway celebrate told wife would take care booked millennium knickerbocker great reasonably priced star hotel spa hotel loby seemed nice enough staff seemed problem u started went sinus notice smell wife say anything wanted go flow ruin find remote television call trying good disappointed realized hotel pool hot swimming relaxing hot tub one reason go upon checking hit dollar fee smoking wife smoke nothing could get smoking bad enough hit fee missing remote
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_knickerbocker_6.txt,FAKE.DECEPTIVE,hotel seen better fond memory staying considered finest booked room celebrate special occasion found great look five suite found one upholstered furniture room carpet refrigerator dripping balcony littered cigarette finally settled bellman friendly apologetic priced turned around walked sent letter management returned month never received plenty place spend leave
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_knickerbocker_7.txt,FAKE.DECEPTIVE,wanted stay hotel since heard historic highly disappointed stay room given dirty went back front desk inquire disregarded took long time get new room whole time unprofessional make feel stay hotel night since people room around mine unruly making noise night left night demanding
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_knickerbocker_8.txt,FAKE.DECEPTIVE,although millennium claim affordable upscale hotel heart somewhat starting per special discount rate available budget conscious room modern looking little less cozy one might carpeting room little outdated somewhat dirty view room great could hotel seems understaffed heating unit room hard adjust right although hotel located famous michigan taxi ride airport taxi ride midway rather pricey chose drive valet parking charge hefty budget even though millennium close major average hotel many
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_knickerbocker_9.txt,FAKE.DECEPTIVE,stayed millennium standard guest room change make much room felt like sleeping deck decor drab nothing special excited bathrobe slipper came assumed would bathrobe pair slipper one bathrobe one pair called front desk ask second set treated like trying scam hotel refused send would mattered sent second bathrobe scratchy gave rash stain hotel expected treated respect enjoy stay paid severely
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_sheraton_1.txt,FAKE.DECEPTIVE,sheraton hotel tower one worse hotel stayed everything lobby staff room experience walked lobby fowl similar rotten staff much especially room took minute make request baggage handler gave rude service checking almost refuse provide room stayed ill maintained looked like nothing like window dirty see anything outside room smelled like someone soiled room ant crawling give suggestion avoid hotel even cheap motel better standard
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_sheraton_10.txt,FAKE.DECEPTIVE,hotel one pay money fall far short considering price go hotel restaurant expect certain make price charge food okay make little sense got went thought would nice great deluxe got sheet might come full price section expensive think could found something quality less ish night
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_sheraton_11.txt,FAKE.DECEPTIVE,recently stayed sheraton hotel tower way going check took long time many people arriving conference single staff member reception room barely passable bathroom seemed need good cleaning room looked like seen better day long ever price think allow access work wanted outrageous per day top small pool hot tub want spending time top promised discount rate honored end despite assured well check ended arguing manager checking since catch resolution happened still waiting response call lot better hotel offer price per night worth even enough make want return
op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_sheraton_12.txt,FAKE.DECEPTIVE,recently stayed sheraton first time staying hotel sorry last time staying one main issue hotel amount wall must thin lying bed night could hear neighbor next room although could quite make word could definitely hear voice awakened several time people conversing hallway walked presumably way light decide stay suggest check bill carefully check checked found charged rate higher one supposed wait line front desk someone help front desk service woefully finally ask speak supervisor error could though told upon room recently believe statement room appeared rather dated furnishing decor carpet appeared somewhat round stay hotel next time arrange stay
